geometry,GEOMETRY_SCHOOL
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.880555556 0.6775)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.880555556 0.6775)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.880555556 0.6775)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.880555556 0.6775)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.86482436 0.659384479)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.86482436 0.659384479)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.86482436 0.659384479)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.86482436 0.659384479)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.86482436 0.659384479)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.86482436 0.659384479)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.87080555 0.667611333)
"POLYGON((-76.8398110488009 0.580576047002061, -76.8235467588562 0.678787770709814, -76.8421403795079 0.722468491293115, -76.8547912511567 0.752423915187034, -76.8821946248533 0.738983631745402, -76.9523678407157 0.704567066437587, -76.9455866535655 0.662333424886033, -76.9158063563337 0.666401811039672, -76.9109637275303 0.627258309935607, -76.9061970727011 0.588717791032898, -76.8601037223327 0.583064926788327, -76.8398110488009 0.580576047002061))",POINT(-76.87080555 0.667611333)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-72.5262474321837 8.48140861852962, -72.6254069695264 8.58845218993978, -72.656437785805 8.61128754971998, -72.7017379318757 8.80806592182767, -72.718664007022 8.88372731264414, -72.7916666840475 8.85626173113241, -72.8127038196412 8.84834341381046, -72.7836932418559 8.72512898189602, -72.8096854637015 8.70835808403516, -72.8236373797903 8.6993544700122, -72.8128570955158 8.6631611895986, -72.7966896750515 8.60887112894, -72.7603808960782 8.6030220595488, -72.7547427516411 8.60211348107065, -72.6896317394385 8.52518685803234, -72.7541451191997 8.51221715745747, -72.6946851547659 8.44581470826448, -72.6666681484239 8.41451585928103, -72.6601101076098 8.40718872360916, -72.6320780222139 8.37586276122385, -72.6206020434826 8.41090029139909, -72.5951660422148 8.41626460037921, -72.5992185168423 8.33586202964532, -72.6125439417676 8.29475539281741, -72.6114051523194 8.29475690203755, -72.5036949214767 8.29488493301245, -72.5019425542443 8.30047358926897, -72.4835634034039 8.35907519161701, -72.4794605374436 8.43426935286683, -72.5262474321837 8.48140861852962))",POINT(-72.66390529 8.634922927)
"POLYGON((-72.5262474321837 8.48140861852962, -72.6254069695264 8.58845218993978, -72.656437785805 8.61128754971998, -72.7017379318757 8.80806592182767, -72.718664007022 8.88372731264414, -72.7916666840475 8.85626173113241, -72.8127038196412 8.84834341381046, -72.7836932418559 8.72512898189602, -72.8096854637015 8.70835808403516, -72.8236373797903 8.6993544700122, -72.8128570955158 8.6631611895986, -72.7966896750515 8.60887112894, -72.7603808960782 8.6030220595488, -72.7547427516411 8.60211348107065, -72.6896317394385 8.52518685803234, -72.7541451191997 8.51221715745747, -72.6946851547659 8.44581470826448, -72.6666681484239 8.41451585928103, -72.6601101076098 8.40718872360916, -72.6320780222139 8.37586276122385, -72.6206020434826 8.41090029139909, -72.5951660422148 8.41626460037921, -72.5992185168423 8.33586202964532, -72.6125439417676 8.29475539281741, -72.6114051523194 8.29475690203755, -72.5036949214767 8.29488493301245, -72.5019425542443 8.30047358926897, -72.4835634034039 8.35907519161701, -72.4794605374436 8.43426935286683, -72.5262474321837 8.48140861852962))",POINT(-72.67349452 8.593805841)
"POLYGON((-72.5262474321837 8.48140861852962, -72.6254069695264 8.58845218993978, -72.656437785805 8.61128754971998, -72.7017379318757 8.80806592182767, -72.718664007022 8.88372731264414, -72.7916666840475 8.85626173113241, -72.8127038196412 8.84834341381046, -72.7836932418559 8.72512898189602, -72.8096854637015 8.70835808403516, -72.8236373797903 8.6993544700122, -72.8128570955158 8.6631611895986, -72.7966896750515 8.60887112894, -72.7603808960782 8.6030220595488, -72.7547427516411 8.60211348107065, -72.6896317394385 8.52518685803234, -72.7541451191997 8.51221715745747, -72.6946851547659 8.44581470826448, -72.6666681484239 8.41451585928103, -72.6601101076098 8.40718872360916, -72.6320780222139 8.37586276122385, -72.6206020434826 8.41090029139909, -72.5951660422148 8.41626460037921, -72.5992185168423 8.33586202964532, -72.6125439417676 8.29475539281741, -72.6114051523194 8.29475690203755, -72.5036949214767 8.29488493301245, -72.5019425542443 8.30047358926897, -72.4835634034039 8.35907519161701, -72.4794605374436 8.43426935286683, -72.5262474321837 8.48140861852962))",POINT(-72.70749702 8.642822737)
"POLYGON((-73.3978312628123 4.13081564111754, -73.3978415750748 4.11837201761083, -73.4520987638757 4.11841661198253, -73.4520915143304 4.12768525857116, -73.488113618533 4.12771287923976, -73.4881204506027 4.1184441707025, -73.4973510461791 4.11845096938155, -73.497357559934 4.10945352288749, -73.5059128568465 4.10918843445678, -73.5059635430345 4.0374121408604, -73.5279122432713 4.0374273354387, -73.527918550194 4.02804550737454, -73.5354857119685 4.02797825458227, -73.5355034189069 4.00114800389038, -73.5355317178447 3.95788853386212, -73.5000016860096 3.95786325719024, -73.462688482104 3.95783506771636, -73.462677722971 3.97238651434285, -73.4536739349653 3.97237973787019, -73.453666875298 3.98176145355158, -73.435659142498 3.98174757231607, -73.4356521252834 3.99079015619771, -73.417644259787 3.99077584754014, -73.4176368670226 4.00002103273211, -73.4176363957929 4.00060961988108, -73.3999660313035 4.00059515912082, -73.399951502682 4.01822806034288, -73.3819431689309 4.018212863349, -73.3819353026607 4.02748140141041, -73.3730436128528 4.02747373323445, -73.3730354325612 4.03696831285443, -73.3545765754933 4.03695204483985, -73.3545686624038 4.04588143278896, -73.3462395995147 4.0458739380355, -73.3462311708074 4.05525542732422, -73.3388024747268 4.05524865468813, -73.3387940434819 4.06451709630919, -73.328663908056 4.06450772919452, -73.3286424985601 4.08763230720239, -73.3286022488397 4.13075317398805, -73.3333344149715 4.1307576365855, -73.3978312628123 4.13081564111754))",POINT(-73.364995 4.038651)
"POLYGON((-73.3978312628123 4.13081564111754, -73.3978415750748 4.11837201761083, -73.4520987638757 4.11841661198253, -73.4520915143304 4.12768525857116, -73.488113618533 4.12771287923976, -73.4881204506027 4.1184441707025, -73.4973510461791 4.11845096938155, -73.497357559934 4.10945352288749, -73.5059128568465 4.10918843445678, -73.5059635430345 4.0374121408604, -73.5279122432713 4.0374273354387, -73.527918550194 4.02804550737454, -73.5354857119685 4.02797825458227, -73.5355034189069 4.00114800389038, -73.5355317178447 3.95788853386212, -73.5000016860096 3.95786325719024, -73.462688482104 3.95783506771636, -73.462677722971 3.97238651434285, -73.4536739349653 3.97237973787019, -73.453666875298 3.98176145355158, -73.435659142498 3.98174757231607, -73.4356521252834 3.99079015619771, -73.417644259787 3.99077584754014, -73.4176368670226 4.00002103273211, -73.4176363957929 4.00060961988108, -73.3999660313035 4.00059515912082, -73.399951502682 4.01822806034288, -73.3819431689309 4.018212863349, -73.3819353026607 4.02748140141041, -73.3730436128528 4.02747373323445, -73.3730354325612 4.03696831285443, -73.3545765754933 4.03695204483985, -73.3545686624038 4.04588143278896, -73.3462395995147 4.0458739380355, -73.3462311708074 4.05525542732422, -73.3388024747268 4.05524865468813, -73.3387940434819 4.06451709630919, -73.328663908056 4.06450772919452, -73.3286424985601 4.08763230720239, -73.3286022488397 4.13075317398805, -73.3333344149715 4.1307576365855, -73.3978312628123 4.13081564111754))",POINT(-73.364995 4.038651)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.88322901 6.94734762)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.88322901 6.94734762)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.88322901 6.94734762)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.88322901 6.94734762)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.868777967 6.966380464)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.868777967 6.966380464)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.868777967 6.966380464)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.868777967 6.966380464)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.878973295 6.950369466)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.878973295 6.950369466)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.864281706 6.953801042)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.864281706 6.953801042)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.870966088 6.956508749)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.870966088 6.956508749)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.870966088 6.956508749)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.870966088 6.956508749)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.86966371 6.946803283)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.86966371 6.946803283)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.86966371 6.946803283)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.86966371 6.946803283)
"POLYGON((-76.561931650656 0.874894016659906, -76.5852093796678 0.874878390232898, -76.5960247722908 0.846862995478733, -76.5619135115534 0.84688515590101, -76.561931650656 0.874894016659906))",POINT(-76.576944 0.861944)
"POLYGON((-76.561931650656 0.874894016659906, -76.5852093796678 0.874878390232898, -76.5960247722908 0.846862995478733, -76.5619135115534 0.84688515590101, -76.561931650656 0.874894016659906))",POINT(-76.576944 0.861944)
"POLYGON((-76.561931650656 0.874894016659906, -76.5852093796678 0.874878390232898, -76.5960247722908 0.846862995478733, -76.5619135115534 0.84688515590101, -76.561931650656 0.874894016659906))",POINT(-76.576944 0.861944)
"POLYGON((-76.561931650656 0.874894016659906, -76.5852093796678 0.874878390232898, -76.5960247722908 0.846862995478733, -76.5619135115534 0.84688515590101, -76.561931650656 0.874894016659906))",POINT(-76.576944 0.861944)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.46899493 6.084703699)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.46899493 6.084703699)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.46899493 6.084703699)
"POLYGON((-74.418768795883 6.2499468357157, -74.4176510156413 6.24625836243145, -74.4477517521626 6.18915160450988, -74.4825803292368 6.19634125343348, -74.4963390914042 6.19633037228992, -74.5121201305443 6.19631745314204, -74.5066509043778 6.17429887513339, -74.5603377579506 6.08464733746457, -74.5557514647502 6.07624799431408, -74.5354650371825 6.04773929690128, -74.5152386824786 6.06068310837187, -74.4940174389026 6.06299094060685, -74.4843464291431 6.08328167432672, -74.416665047018 6.08328330373619, -74.41666575865 6.2499467572, -74.418768795883 6.2499468357157))",POINT(-74.46899493 6.084703699)
"POLYGON((-73.7022070512723 7.75859185424151, -73.7656026452973 7.75847126180113, -73.7656659975566 7.67054843870544, -73.760289548136 7.67054457223921, -73.7236662170413 7.6705160024023, -73.7045039761385 7.71981873027568, -73.7022362012629 7.72565263993862, -73.7022070512723 7.75859185424151))",POINT(-73.71984593 7.748040497)
